2024-07-15 16:30:53.00,0.0,0.0,-0.968
2024-07-15 16:30:53.10,0.601,-0.601,-0.484
2024-07-15 16:30:53.20,-0.601,0.0,-1.936
2024-07-15 16:30:53.30,0.0,0.0,0.0
2024-07-15 16:30:53.40,0.0,-0.601,0.0
2024-07-15 16:30:53.50,-0.601,-0.601,-0.968
2024-07-15 16:30:53.60,0.0,-0.601,-0.968
2024-07-15 16:30:53.70,0.0,-0.601,0.484
2024-07-15 16:30:53.80,0.0,-0.601,0.968
2024-07-15 16:30:53.90,0.0,0.0,-1.452
2024-07-15 16:30:54.00,0.0,-0.601,0.484
2024-07-15 16:30:54.10,0.601,0.601,-0.484
2024-07-15 16:30:54.20,0.601,0.601,0.484
2024-07-15 16:30:54.30,0.0,-0.601,0.0
2024-07-15 16:30:54.40,-0.601,0.601,0.484
2024-07-15 16:30:54.50,1.202,0.0,0.0
2024-07-15 16:30:54.60,0.0,-0.601,0.968
2024-07-15 16:30:54.70,0.0,-0.601,0.484
2024-07-15 16:30:54.90,0.601,-0.601,-0.484
2024-07-15 16:30:54.90,-0.601,0.0,-0.484
2024-07-15 16:30:55.00,-0.601,-0.601,0.0
2024-07-15 16:30:55.10,0.0,0.0,0.968
2024-07-15 16:30:55.20,-0.601,0.601,0.0
2024-07-15 16:30:55.40,0.0,-1.202,-1.936
2024-07-15 16:30:55.40,-0.601,-0.601,0.484
2024-07-15 16:30:55.60,0.601,-1.202,0.0
2024-07-15 16:30:55.70,-0.601,0.601,-0.484
2024-07-15 16:30:55.80,-1.202,0.0,-1.452
2024-07-15 16:30:55.90,-0.601,-0.601,-0.484
2024-07-15 16:30:56.00,-0.601,-0.601,-0.484
2024-07-15 16:30:56.10,-0.601,-0.601,0.0
2024-07-15 16:30:56.20,-0.601,-0.601,0.484
2024-07-15 16:30:56.30,-0.601,0.0,0.0
2024-07-15 16:30:56.40,0.601,0.0,-0.484
2024-07-15 16:30:56.50,0.0,-0.601,-0.484
2024-07-15 16:30:56.60,-0.601,-0.601,-0.484
2024-07-15 16:30:56.70,0.0,0.0,0.484
2024-07-15 16:30:56.80,0.0,0.601,-0.968
2024-07-15 16:30:56.90,-0.601,-0.601,0.0
2024-07-15 16:30:57.00,0.0,0.0,-0.968
2024-07-15 16:30:57.10,-0.601,0.0,-0.484
2024-07-15 16:30:57.20,-0.601,0.0,-0.968
2024-07-15 16:30:57.30,0.0,0.601,-0.968
2024-07-15 16:30:57.40,0.601,0.0,-0.968
2024-07-15 16:30:57.50,-0.601,-0.601,-1.452
2024-07-15 16:30:57.60,0.601,-1.202,0.0
2024-07-15 16:30:57.70,-0.601,0.0,0.484
2024-07-15 16:30:57.80,0.0,-0.601,0.0
2024-07-15 16:30:57.90,-1.202,0.0,0.968
2024-07-15 16:30:58.00,0.0,0.0,-0.484
2024-07-15 16:30:58.10,-0.601,0.0,-0.968
2024-07-15 16:30:58.20,0.0,0.0,0.0
2024-07-15 16:30:58.30,-0.601,-0.601,0.484
2024-07-15 16:30:58.40,-0.601,0.0,-0.968
2024-07-15 16:30:58.50,0.0,0.0,1.452
2024-07-15 16:30:58.60,-1.202,-0.601,-0.484
2024-07-15 16:30:58.70,0.0,0.0,0.0
2024-07-15 16:30:58.80,0.0,-1.202,0.484
2024-07-15 16:30:58.90,-0.601,0.0,-0.484
2024-07-15 16:30:59.00,-0.601,-0.601,-0.968
2024-07-15 16:30:59.10,-0.601,-0.601,0.484
2024-07-15 16:30:59.20,0.601,0.0,0.484
2024-07-15 16:30:59.30,0.0,-0.601,-0.968
2024-07-15 16:30:59.40,-0.601,0.0,-0.484
2024-07-15 16:30:59.50,0.0,0.0,0.968
2024-07-15 16:30:59.60,0.0,-1.202,-0.968
2024-07-15 16:30:59.70,0.0,0.0,0.968
2024-07-15 16:30:59.80,-0.601,-0.601,-1.936
2024-07-15 16:30:59.90,0.601,-0.601,0.0
2024-07-15 16:31:00.00,-0.601,0.0,-0.484
2024-07-15 16:31:00.10,-0.601,0.0,0.484
2024-07-15 16:31:00.20,0.601,0.601,0.0
2024-07-15 16:31:00.30,0.0,0.601,0.0
2024-07-15 16:31:00.40,0.601,0.0,-0.968
2024-07-15 16:31:00.50,0.0,0.0,0.0
2024-07-15 16:31:00.60,0.0,0.0,-1.452
2024-07-15 16:31:00.70,-0.601,0.601,0.968
2024-07-15 16:31:00.80,0.0,-0.601,-0.484
2024-07-15 16:31:00.90,0.0,-0.601,-0.484
2024-07-15 16:31:01.00,0.0,-0.601,-0.484
2024-07-15 16:31:01.10,-1.202,-0.601,-0.968
2024-07-15 16:31:01.20,0.0,-0.601,-0.968
2024-07-15 16:31:01.30,0.0,0.0,9.68
2024-07-15 16:31:01.40,-1.202,3.005,5.324
2024-07-15 16:31:01.50,-4.808,-6.01,17.908
2024-07-15 16:31:01.60,-1.202,-1.803,23.232
2024-07-15 16:31:01.70,0.601,-7.212,23.232
2024-07-15 16:31:01.80,4.207,0.0,14.0359
2024-07-15 16:31:01.90,1.202,-5.409,6.292
2024-07-15 16:31:02.00,0.0,-1.202,2.904
2024-07-15 16:31:02.10,-0.601,-0.601,3.8719
2024-07-15 16:31:02.20,4.808,-3.005,15.488
2024-07-15 16:31:02.30,4.207,-7.212,13.068
2024-07-15 16:31:02.40,3.606,-10.818,22.748
2024-07-15 16:31:02.50,4.808,-13.823,36.784
2024-07-15 16:31:02.60,-0.601,-7.212,60.016
2024-07-15 16:31:02.70,-4.808,-6.01,81.312
2024-07-15 16:31:02.80,-10.818,-1.803,91.96
2024-07-15 16:31:02.90,-12.02,-3.005,92.928
2024-07-15 16:31:03.00,-10.217,-1.803,94.38
2024-07-15 16:31:03.10,-12.02,-4.207,97.768
2024-07-15 16:31:03.20,-15.626,-3.606,103.092
2024-07-15 16:31:03.40,-13.823,-3.606,105.996
2024-07-15 16:31:03.40,-18.631,-2.404,109.868
2024-07-15 16:31:03.50,-19.232,1.803,112.288
2024-07-15 16:31:03.60,-23.439,5.409,114.224
2024-07-15 16:31:03.70,-24.641,4.207,116.16
2024-07-15 16:31:03.80,-20.434,3.005,117.128
2024-07-15 16:31:03.90,-24.641,4.207,117.612
2024-07-15 16:31:04.00,-24.04,5.409,119.548
2024-07-15 16:31:04.10,-24.04,2.404,118.58
2024-07-15 16:31:04.20,-19.232,3.606,112.772
2024-07-15 16:31:04.30,-18.631,-0.601,111.32
2024-07-15 16:31:04.40,-13.823,9.015,111.32
2024-07-15 16:31:04.50,-16.828,5.409,109.868
2024-07-15 16:31:04.60,-10.217,-3.606,113.74
2024-07-15 16:31:04.70,-10.818,-4.207,112.288
2024-07-15 16:31:04.80,-18.03,1.202,113.74
2024-07-15 16:31:04.90,-19.232,4.808,111.32
2024-07-15 16:31:05.00,-18.631,3.005,111.32
2024-07-15 16:31:05.10,-16.828,3.606,108.9
2024-07-15 16:31:05.20,-21.035,5.409,109.384
2024-07-15 16:31:05.30,-18.631,-0.601,110.836
2024-07-15 16:31:05.50,-12.621,-0.601,108.9
2024-07-15 16:31:05.50,-20.434,6.01,107.932
2024-07-15 16:31:05.70,-18.631,6.01,109.384
2024-07-15 16:31:05.70,-12.621,1.202,108.416
2024-07-15 16:31:05.90,-16.828,4.207,109.384
2024-07-15 16:31:06.00,-18.631,4.808,110.836
2024-07-15 16:31:06.00,-16.227,4.207,109.384
2024-07-15 16:31:06.20,-18.03,4.808,109.868
2024-07-15 16:31:06.20,-17.429,6.01,110.836
2024-07-15 16:31:06.40,-18.631,4.207,109.384
2024-07-15 16:31:06.50,-17.429,3.005,108.416
2024-07-15 16:31:06.60,-16.227,6.01,109.868
2024-07-15 16:31:06.70,-18.03,7.212,107.932
2024-07-15 16:31:06.80,-13.823,4.207,108.416
2024-07-15 16:31:06.90,-15.626,4.207,108.416
2024-07-15 16:31:07.00,-15.626,5.409,107.448
2024-07-15 16:31:07.10,-15.626,3.606,106.964
2024-07-15 16:31:07.20,-14.424,5.409,106.48
2024-07-15 16:31:07.30,-17.429,7.813,107.448
2024-07-15 16:31:07.40,-14.424,7.813,106.48
2024-07-15 16:31:07.50,-16.828,7.813,105.996
2024-07-15 16:31:07.60,-15.626,7.813,105.996
2024-07-15 16:31:07.70,-15.025,6.611,107.448
2024-07-15 16:31:07.80,-15.626,5.409,106.964
2024-07-15 16:31:07.90,-13.823,5.409,108.416
2024-07-15 16:31:08.00,-15.025,4.808,107.448
2024-07-15 16:31:08.30,-17.429,8.414,107.448
2024-07-15 16:31:08.30,-15.626,6.01,106.964
2024-07-15 16:31:08.40,-18.03,4.808,109.384
2024-07-15 16:31:08.40,-16.227,4.207,110.352
